MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_001, 1.0.0, , "Role `ROLE_DEVICE_OUTPUT_GET_COLLECTION` is required"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_002, 1.0.0, , "Using `properties[]=myPropertyName` query param allows to only get the field `myPropertyName` and the json-ld fields."
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_003, 1.0.0, , "Parameter `search_global` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_004, 1.0.0, , "Parameter `search_global` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_005, 1.0.0, , "Parameter `page` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_006, 1.0.0, , "Parameter `page` is a number"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_007, 1.0.0, , "Parameter `limit` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_008, 1.0.0, , "Parameter `limit` is a number"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_009, 1.0.0, , "Parameter `code` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_010, 1.0.0, , "Parameter `code` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_011, 1.0.0, , "Parameter `enabled` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_012, 1.0.0, , "Parameter `enabled` is a boolean"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_013, 1.0.0, , "Parameter `createdAt` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_014, 1.0.0, , "Parameter `createdAt` is a date"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_015, 1.0.0, , "Parameter `updatedAt` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_016, 1.0.0, , "Parameter `updatedAt` is a date"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_017, 1.0.0, , "Parameter `device.macAddress` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_018, 1.0.0, , "Parameter `device.macAddress` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_019, 1.0.0, , "Parameter `device.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_020, 1.0.0, , "Parameter `device.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_021, 1.0.0, , "Parameter `device.enabled` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_022, 1.0.0, , "Parameter `device.enabled` is a boolean"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_023, 1.0.0, , "Parameter `device.macAddress` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_024, 1.0.0, , "Parameter `device.macAddress` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_025, 1.0.0, , "Parameter `device.serialNumber` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_026, 1.0.0, , "Parameter `device.serialNumber` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_027, 1.0.0, , "Parameter `device.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_028, 1.0.0, , "Parameter `device.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_029, 1.0.0, , "Parameter `device.site.externalId` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_030, 1.0.0, , "Parameter `device.site.externalId` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_031, 1.0.0, , "Parameter `device.site.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_032, 1.0.0, , "Parameter `device.site.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_033, 1.0.0, , "Parameter `device.tags.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_034, 1.0.0, , "Parameter `device.tags.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_035, 1.0.0, , "Parameter `device.status.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_036, 1.0.0, , "Parameter `device.status.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_037, 1.0.0, , "Parameter `device.model.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_038, 1.0.0, , "Parameter `device.model.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_039, 1.0.0, , "Parameter `device.userGroup.customer.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_040, 1.0.0, , "Parameter `device.userGroup.customer.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_041, 1.0.0, , "Parameter `device.userGroup.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_042, 1.0.0, , "Parameter `device.userGroup.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_043, 1.0.0, , "Parameter `device.network.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_044, 1.0.0, , "Parameter `device.network.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_045, 1.0.0, , "Parameter `device.platform.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_046, 1.0.0, , "Parameter `device.platform.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_047, 1.0.0, , "Parameter `modelOutput.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_048, 1.0.0, , "Parameter `modelOutput.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_049, 1.0.0, , "Parameter `videoStream.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_050, 1.0.0, , "Parameter `videoStream.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_051, 1.0.0, , "Parameter `videoOverlay.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_052, 1.0.0, , "Parameter `videoOverlay.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_053, 1.0.0, , "Parameter `screen.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_054, 1.0.0, , "Parameter `screen.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_055, 1.0.0, , "Parameter `templateModelOutput.name` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_056, 1.0.0, , "Parameter `templateModelOutput.name` is a string"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_057, 1.0.0, , "Parameter `exists[device.site]` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_058, 1.0.0, , "Parameter `exists[device.site]` is a boolean"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_059, 1.0.0, , "Parameter `exists[videoStream]` is optional"
MR_DSA_DEVICE_OUTPUT_GET_COLLECTION_060, 1.0.0, , "Parameter `exists[videoStream]` is a boolean"










